Order_id,Product_id,Quantity,Price,Sales_amount,order_id,Order_date,Shiping_date,Due_datw,Customer_id
SO65999,295,1,5,5,SO65999,9/8/2013,9/15/2013,9/20/2013,4935
SO66000,104,1,10,10,SO66000,9/8/2013,9/15/2013,9/20/2013,4771
SO66000,123,1,2320,2320,SO66000,9/8/2013,9/15/2013,9/20/2013,4771
SO66000,174,1,22,22,SO66000,9/8/2013,9/15/2013,9/20/2013,4771
SO66000,284,1,35,35,SO66000,9/8/2013,9/15/2013,9/20/2013,4771
SO66000,289,1,5,5,SO66000,9/8/2013,9/15/2013,9/20/2013,4771
SO66000,295,1,5,5,SO66000,9/8/2013,9/15/2013,9/20/2013,4771
SO66001,104,1,10,10,SO66001,9/8/2013,9/15/2013,9/20/2013,4519
SO66001,121,1,2295,2295,SO66001,9/8/2013,9/15/2013,9/20/2013,4519
SO66001,174,1,22,22,SO66001,9/8/2013,9/15/2013,9/20/2013,4519
SO66001,295,1,5,5,SO66001,9/8/2013,9/15/2013,9/20/2013,4519
SO66002,121,1,2295,2295,SO66002,9/8/2013,9/15/2013,9/20/2013,1882
SO66002,284,1,35,35,SO66002,9/8/2013,9/15/2013,9/20/2013,1882
SO66003,121,1,2295,2295,SO66003,9/8/2013,9/15/2013,9/20/2013,4999
SO66003,174,1,22,22,SO66003,9/8/2013,9/15/2013,9/20/2013,4999
SO66003,247,1,55,55,SO66003,9/8/2013,9/15/2013,9/20/2013,4999
SO66004,159,1,2384,2384,SO66004,9/8/2013,9/15/2013,9/20/2013,15222
SO66004,245,1,35,35,SO66004,9/8/2013,9/15/2013,9/20/2013,15222
SO66005,161,1,2384,2384,SO66005,9/8/2013,9/15/2013,9/20/2013,433
SO66005,245,1,35,35,SO66005,9/8/2013,9/15/2013,9/20/2013,433
SO66005,249,1,50,50,SO66005,9/8/2013,9/15/2013,9/20/2013,433
SO66006,138,1,1701,1701,SO66006,9/8/2013,9/15/2013,9/20/2013,10198
SO66006,246,1,35,35,SO66006,9/8/2013,9/15/2013,9/20/2013,10198
SO66007,105,1,9,9,SO66007,9/8/2013,9/15/2013,9/20/2013,16707
SO66007,127,1,540,540,SO66007,9/8/2013,9/15/2013,9/20/2013,16707
SO66007,295,1,5,5,SO66007,9/8/2013,9/15/2013,9/20/2013,16707
SO66008,126,1,540,540,SO66008,9/8/2013,9/15/2013,9/20/2013,13177
SO66008,233,1,24,24,SO66008,9/8/2013,9/15/2013,9/20/2013,13177
SO66008,245,1,35,35,SO66008,9/8/2013,9/15/2013,9/20/2013,13177
SO66009,105,1,9,9,SO66009,9/8/2013,9/15/2013,9/20/2013,16093
SO66009,161,1,2384,2384,SO66009,9/8/2013,9/15/2013,9/20/2013,16093
SO66009,250,1,50,50,SO66009,9/8/2013,9/15/2013,9/20/2013,16093
SO66009,295,1,5,5,SO66009,9/8/2013,9/15/2013,9/20/2013,16093
SO66010,128,1,540,540,SO66010,9/8/2013,9/15/2013,9/20/2013,12395
SO66011,105,1,9,9,SO66011,9/8/2013,9/15/2013,9/20/2013,13018
SO66011,128,1,540,540,SO66011,9/8/2013,9/15/2013,9/20/2013,13018
SO66011,295,1,5,5,SO66011,9/8/2013,9/15/2013,9/20/2013,13018
SO66012,105,1,9,9,SO66012,9/8/2013,9/15/2013,9/20/2013,7140
SO66012,162,1,2384,2384,SO66012,9/8/2013,9/15/2013,9/20/2013,7140
SO66012,166,1,9,9,SO66012,9/8/2013,9/15/2013,9/20/2013,7140
SO66012,295,1,5,5,SO66012,9/8/2013,9/15/2013,9/20/2013,7140
SO66013,105,1,9,9,SO66013,9/8/2013,9/15/2013,9/20/2013,3104
SO66013,147,1,742,742,SO66013,9/8/2013,9/15/2013,9/20/2013,3104
SO66013,295,1,5,5,SO66013,9/8/2013,9/15/2013,9/20/2013,3104
SO66014,105,1,9,9,SO66014,9/8/2013,9/15/2013,9/20/2013,18457
SO66014,149,1,742,742,SO66014,9/8/2013,9/15/2013,9/20/2013,18457
SO66014,166,1,9,9,SO66014,9/8/2013,9/15/2013,9/20/2013,18457
SO66014,295,1,5,5,SO66014,9/8/2013,9/15/2013,9/20/2013,18457
SO66015,118,1,769,769,SO66015,9/9/2013,9/16/2013,9/21/2013,4170
SO66015,166,1,9,9,SO66015,9/9/2013,9/16/2013,9/21/2013,4170
SO66015,272,1,70,70,SO66015,9/9/2013,9/16/2013,9/21/2013,4170
SO66016,136,1,1701,1701,SO66016,9/9/2013,9/16/2013,9/21/2013,6948
SO66016,248,1,50,50,SO66016,9/9/2013,9/16/2013,9/21/2013,6948
SO66017,137,1,1701,1701,SO66017,9/9/2013,9/16/2013,9/21/2013,11504
SO66017,234,1,24,24,SO66017,9/9/2013,9/16/2013,9/21/2013,11504
SO66017,251,1,50,50,SO66017,9/9/2013,9/16/2013,9/21/2013,11504
SO66018,104,1,10,10,SO66018,9/9/2013,9/16/2013,9/21/2013,7133
SO66018,125,1,2320,2320,SO66018,9/9/2013,9/16/2013,9/21/2013,7133
SO66018,295,1,5,5,SO66018,9/9/2013,9/16/2013,9/21/2013,7133
SO66019,104,1,10,10,SO66019,9/9/2013,9/16/2013,9/21/2013,1502
SO66019,122,1,2295,2295,SO66019,9/9/2013,9/16/2013,9/21/2013,1502
SO66019,246,1,35,35,SO66019,9/9/2013,9/16/2013,9/21/2013,1502
SO66019,295,1,5,5,SO66019,9/9/2013,9/16/2013,9/21/2013,1502
SO66020,120,1,2295,2295,SO66020,9/9/2013,9/16/2013,9/21/2013,5206
SO66020,174,1,22,22,SO66020,9/9/2013,9/16/2013,9/21/2013,5206
SO66021,104,1,10,10,SO66021,9/9/2013,9/16/2013,9/21/2013,7184
SO66021,123,1,2320,2320,SO66021,9/9/2013,9/16/2013,9/21/2013,7184
SO66021,168,1,8,8,SO66021,9/9/2013,9/16/2013,9/21/2013,7184
SO66021,295,1,5,5,SO66021,9/9/2013,9/16/2013,9/21/2013,7184
SO66022,124,1,2320,2320,SO66022,9/9/2013,9/16/2013,9/21/2013,7134
SO66022,174,1,22,22,SO66022,9/9/2013,9/16/2013,9/21/2013,7134
SO66022,276,1,54,54,SO66022,9/9/2013,9/16/2013,9/21/2013,7134
SO66023,234,1,24,24,SO66023,9/9/2013,9/16/2013,9/21/2013,2622
SO66023,245,1,35,35,SO66023,9/9/2013,9/16/2013,9/21/2013,2622
SO66023,282,1,25,25,SO66023,9/9/2013,9/16/2013,9/21/2013,2622
SO66023,289,1,5,5,SO66023,9/9/2013,9/16/2013,9/21/2013,2622
SO66024,235,1,24,24,SO66024,9/9/2013,9/16/2013,9/21/2013,6304
SO66024,246,1,35,35,SO66024,9/9/2013,9/16/2013,9/21/2013,6304
SO66024,286,1,25,25,SO66024,9/9/2013,9/16/2013,9/21/2013,6304
SO66024,290,1,4,4,SO66024,9/9/2013,9/16/2013,9/21/2013,6304
SO66025,259,1,2,2,SO66025,9/9/2013,9/16/2013,9/21/2013,6283
SO66025,283,1,30,30,SO66025,9/9/2013,9/16/2013,9/21/2013,6283
SO66025,289,1,5,5,SO66025,9/9/2013,9/16/2013,9/21/2013,6283
SO66026,284,1,35,35,SO66026,9/9/2013,9/16/2013,9/21/2013,16145
SO66026,289,1,5,5,SO66026,9/9/2013,9/16/2013,9/21/2013,16145
SO66027,245,1,35,35,SO66027,9/9/2013,9/16/2013,9/21/2013,10361
SO66027,277,1,54,54,SO66027,9/9/2013,9/16/2013,9/21/2013,10361
SO66027,289,1,5,5,SO66027,9/9/2013,9/16/2013,9/21/2013,10361
SO66028,259,1,2,2,SO66028,9/9/2013,9/16/2013,9/21/2013,759
SO66028,290,1,4,4,SO66028,9/9/2013,9/16/2013,9/21/2013,759
SO66029,234,1,24,24,SO66029,9/9/2013,9/16/2013,9/21/2013,2035
SO66029,245,1,35,35,SO66029,9/9/2013,9/16/2013,9/21/2013,2035
SO66030,121,1,2295,2295,SO66030,9/9/2013,9/16/2013,9/21/2013,7137
SO66030,244,1,35,35,SO66030,9/9/2013,9/16/2013,9/21/2013,7137
SO66031,105,1,9,9,SO66031,9/9/2013,9/16/2013,9/21/2013,5476
SO66031,139,1,2443,2443,SO66031,9/9/2013,9/16/2013,9/21/2013,5476
SO66031,244,1,35,35,SO66031,9/9/2013,9/16/2013,9/21/2013,5476
SO66031,295,1,5,5,SO66031,9/9/2013,9/16/2013,9/21/2013,5476
SO66032,244,1,35,35,SO66032,9/9/2013,9/16/2013,9/21/2013,202
SO66032,248,1,50,50,SO66032,9/9/2013,9/16/2013,9/21/2013,202
SO66032,290,1,4,4,SO66032,9/9/2013,9/16/2013,9/21/2013,202
SO66033,246,1,35,35,SO66033,9/9/2013,9/16/2013,9/21/2013,18331
SO66033,290,1,4,4,SO66033,9/9/2013,9/16/2013,9/21/2013,18331
SO66034,234,1,24,24,SO66034,9/9/2013,9/16/2013,9/21/2013,16226
SO66034,290,1,4,4,SO66034,9/9/2013,9/16/2013,9/21/2013,16226
SO66035,246,1,35,35,SO66035,9/9/2013,9/16/2013,9/21/2013,507
SO66035,290,1,4,4,SO66035,9/9/2013,9/16/2013,9/21/2013,507
SO66036,248,1,50,50,SO66036,9/9/2013,9/16/2013,9/21/2013,833
SO66037,168,1,8,8,SO66037,9/9/2013,9/16/2013,9/21/2013,3342
SO66037,259,1,2,2,SO66037,9/9/2013,9/16/2013,9/21/2013,3342
SO66037,286,1,25,25,SO66037,9/9/2013,9/16/2013,9/21/2013,3342
SO66037,290,1,4,4,SO66037,9/9/2013,9/16/2013,9/21/2013,3342
SO66038,246,1,35,35,SO66038,9/9/2013,9/16/2013,9/21/2013,15536
SO66038,282,1,25,25,SO66038,9/9/2013,9/16/2013,9/21/2013,15536
SO66038,289,1,5,5,SO66038,9/9/2013,9/16/2013,9/21/2013,15536
SO66039,282,1,25,25,SO66039,9/9/2013,9/16/2013,9/21/2013,14346
SO66040,168,1,8,8,SO66040,9/9/2013,9/16/2013,9/21/2013,186
SO66040,281,1,159,159,SO66040,9/9/2013,9/16/2013,9/21/2013,186
SO66040,282,1,25,25,SO66040,9/9/2013,9/16/2013,9/21/2013,186
SO66040,289,1,5,5,SO66040,9/9/2013,9/16/2013,9/21/2013,186
SO66041,246,1,35,35,SO66041,9/9/2013,9/16/2013,9/21/2013,11784
SO66041,283,1,30,30,SO66041,9/9/2013,9/16/2013,9/21/2013,11784
SO66041,289,1,5,5,SO66041,9/9/2013,9/16/2013,9/21/2013,11784
SO66042,104,1,10,10,SO66042,9/9/2013,9/16/2013,9/21/2013,10717
SO66042,295,1,5,5,SO66042,9/9/2013,9/16/2013,9/21/2013,10717
SO66043,274,1,70,70,SO66043,9/9/2013,9/16/2013,9/21/2013,7826
SO66043,279,1,9,9,SO66043,9/9/2013,9/16/2013,9/21/2013,7826
SO66044,295,1,5,5,SO66044,9/9/2013,9/16/2013,9/21/2013,7532
SO66045,234,1,24,24,SO66045,9/9/2013,9/16/2013,9/21/2013,7038
SO66045,282,1,25,25,SO66045,9/9/2013,9/16/2013,9/21/2013,7038
SO66046,282,1,25,25,SO66046,9/9/2013,9/16/2013,9/21/2013,6889
SO66046,289,1,5,5,SO66046,9/9/2013,9/16/2013,9/21/2013,6889
SO66047,166,1,9,9,SO66047,9/9/2013,9/16/2013,9/21/2013,10868
SO66047,295,1,5,5,SO66047,9/9/2013,9/16/2013,9/21/2013,10868
SO66048,246,1,35,35,SO66048,9/9/2013,9/16/2013,9/21/2013,214
SO66048,284,1,35,35,SO66048,9/9/2013,9/16/2013,9/21/2013,214
SO66048,289,1,5,5,SO66048,9/9/2013,9/16/2013,9/21/2013,214
SO66049,174,1,22,22,SO66049,9/9/2013,9/16/2013,9/21/2013,2031
SO66049,247,1,55,55,SO66049,9/9/2013,9/16/2013,9/21/2013,2031
SO66050,124,1,2320,2320,SO66050,9/9/2013,9/16/2013,9/21/2013,4782
SO66050,174,1,22,22,SO66050,9/9/2013,9/16/2013,9/21/2013,4782
SO66050,244,1,35,35,SO66050,9/9/2013,9/16/2013,9/21/2013,4782
SO66050,248,1,50,50,SO66050,9/9/2013,9/16/2013,9/21/2013,4782
SO66051,121,1,2295,2295,SO66051,9/9/2013,9/16/2013,9/21/2013,6176
SO66051,284,1,35,35,SO66051,9/9/2013,9/16/2013,9/21/2013,6176
SO66051,289,1,5,5,SO66051,9/9/2013,9/16/2013,9/21/2013,6176
SO66052,104,1,10,10,SO66052,9/9/2013,9/16/2013,9/21/2013,4543
SO66052,125,1,2320,2320,SO66052,9/9/2013,9/16/2013,9/21/2013,4543
SO66052,295,1,5,5,SO66052,9/9/2013,9/16/2013,9/21/2013,4543
SO66053,122,1,2295,2295,SO66053,9/9/2013,9/16/2013,9/21/2013,5080
SO66053,168,1,8,8,SO66053,9/9/2013,9/16/2013,9/21/2013,5080
SO66053,174,1,22,22,SO66053,9/9/2013,9/16/2013,9/21/2013,5080
SO66054,124,1,2320,2320,SO66054,9/9/2013,9/16/2013,9/21/2013,4942
SO66054,259,1,2,2,SO66054,9/9/2013,9/16/2013,9/21/2013,4942
SO66055,124,1,2320,2320,SO66055,9/9/2013,9/16/2013,9/21/2013,4953
SO66055,174,1,22,22,SO66055,9/9/2013,9/16/2013,9/21/2013,4953
SO66055,251,1,50,50,SO66055,9/9/2013,9/16/2013,9/21/2013,4953
SO66056,120,1,2295,2295,SO66056,9/9/2013,9/16/2013,9/21/2013,4960
SO66056,284,1,35,35,SO66056,9/9/2013,9/16/2013,9/21/2013,4960
SO66056,289,1,5,5,SO66056,9/9/2013,9/16/2013,9/21/2013,4960
SO66057,150,1,742,742,SO66057,9/9/2013,9/16/2013,9/21/2013,6779
SO66057,280,1,9,9,SO66057,9/9/2013,9/16/2013,9/21/2013,6779
SO66058,163,1,2384,2384,SO66058,9/9/2013,9/16/2013,9/21/2013,15210
SO66059,135,1,1701,1701,SO66059,9/9/2013,9/16/2013,9/21/2013,4043
SO66059,244,1,35,35,SO66059,9/9/2013,9/16/2013,9/21/2013,4043
SO66060,105,1,9,9,SO66060,9/9/2013,9/16/2013,9/21/2013,15132
SO66060,133,1,1120,1120,SO66060,9/9/2013,9/16/2013,9/21/2013,15132
SO66060,245,1,35,35,SO66060,9/9/2013,9/16/2013,9/21/2013,15132
SO66060,295,1,5,5,SO66060,9/9/2013,9/16/2013,9/21/2013,15132
SO66061,104,1,10,10,SO66061,9/9/2013,9/16/2013,9/21/2013,3682
SO66061,123,1,2320,2320,SO66061,9/9/2013,9/16/2013,9/21/2013,3682
SO66061,174,1,22,22,SO66061,9/9/2013,9/16/2013,9/21/2013,3682
SO66062,122,1,2295,2295,SO66062,9/9/2013,9/16/2013,9/21/2013,3264
SO66062,284,1,35,35,SO66062,9/9/2013,9/16/2013,9/21/2013,3264
SO66063,123,1,2320,2320,SO66063,9/9/2013,9/16/2013,9/21/2013,1038
SO66063,259,1,2,2,SO66063,9/9/2013,9/16/2013,9/21/2013,1038
SO66063,260,1,120,120,SO66063,9/9/2013,9/16/2013,9/21/2013,1038
SO66063,284,1,35,35,SO66063,9/9/2013,9/16/2013,9/21/2013,1038
SO66063,289,1,5,5,SO66063,9/9/2013,9/16/2013,9/21/2013,1038
SO66064,104,1,10,10,SO66064,9/9/2013,9/16/2013,9/21/2013,3236
SO66064,121,1,2295,2295,SO66064,9/9/2013,9/16/2013,9/21/2013,3236
SO66064,174,1,22,22,SO66064,9/9/2013,9/16/2013,9/21/2013,3236
SO66065,153,1,742,742,SO66065,9/9/2013,9/16/2013,9/21/2013,18243
SO66065,246,1,35,35,SO66065,9/9/2013,9/16/2013,9/21/2013,18243
SO66066,105,1,9,9,SO66066,9/9/2013,9/16/2013,9/21/2013,15719
SO66066,160,1,2384,2384,SO66066,9/9/2013,9/16/2013,9/21/2013,15719
SO66066,166,1,9,9,SO66066,9/9/2013,9/16/2013,9/21/2013,15719
SO66066,295,1,5,5,SO66066,9/9/2013,9/16/2013,9/21/2013,15719
SO66067,164,1,2384,2384,SO66067,9/9/2013,9/16/2013,9/21/2013,15699
SO66067,280,1,9,9,SO66067,9/9/2013,9/16/2013,9/21/2013,15699
SO66068,154,1,1215,1215,SO66068,9/9/2013,9/16/2013,9/21/2013,14910
SO66068,245,1,35,35,SO66068,9/9/2013,9/16/2013,9/21/2013,14910
SO66068,288,1,29,29,SO66068,9/9/2013,9/16/2013,9/21/2013,14910
SO66068,291,1,5,5,SO66068,9/9/2013,9/16/2013,9/21/2013,14910
SO66069,105,1,9,9,SO66069,9/9/2013,9/16/2013,9/21/2013,10145
SO66069,133,1,1120,1120,SO66069,9/9/2013,9/16/2013,9/21/2013,10145
SO66069,275,1,54,54,SO66069,9/9/2013,9/16/2013,9/21/2013,10145
SO66069,295,1,5,5,SO66069,9/9/2013,9/16/2013,9/21/2013,10145
SO66070,133,1,1120,1120,SO66070,9/9/2013,9/16/2013,9/21/2013,10156
SO66070,245,1,35,35,SO66070,9/9/2013,9/16/2013,9/21/2013,10156
SO66071,136,1,1701,1701,SO66071,9/9/2013,9/16/2013,9/21/2013,7051
SO66071,248,1,50,50,SO66071,9/9/2013,9/16/2013,9/21/2013,7051
SO66072,130,1,1120,1120,SO66072,9/9/2013,9/16/2013,9/21/2013,9846
SO66072,278,1,54,54,SO66072,9/9/2013,9/16/2013,9/21/2013,9846
SO66073,136,1,1701,1701,SO66073,9/9/2013,9/16/2013,9/21/2013,6863
SO66073,251,1,50,50,SO66073,9/9/2013,9/16/2013,9/21/2013,6863
SO66074,105,1,9,9,SO66074,9/9/2013,9/16/2013,9/21/2013,13028
SO66074,127,1,540,540,SO66074,9/9/2013,9/16/2013,9/21/2013,13028
SO66074,168,1,8,8,SO66074,9/9/2013,9/16/2013,9/21/2013,13028
SO66074,295,1,5,5,SO66074,9/9/2013,9/16/2013,9/21/2013,13028
SO66075,159,1,2384,2384,SO66075,9/9/2013,9/16/2013,9/21/2013,17704
SO66075,246,1,35,35,SO66075,9/9/2013,9/16/2013,9/21/2013,17704
SO66076,105,1,9,9,SO66076,9/9/2013,9/16/2013,9/21/2013,430
SO66076,164,1,2384,2384,SO66076,9/9/2013,9/16/2013,9/21/2013,430
SO66076,245,1,35,35,SO66076,9/9/2013,9/16/2013,9/21/2013,430
SO66076,295,1,5,5,SO66076,9/9/2013,9/16/2013,9/21/2013,430
SO66077,147,1,742,742,SO66077,9/9/2013,9/16/2013,9/21/2013,3323
SO66078,162,1,2384,2384,SO66078,9/9/2013,9/16/2013,9/21/2013,1342
SO66078,234,1,24,24,SO66078,9/9/2013,9/16/2013,9/21/2013,1342
SO66078,278,1,54,54,SO66078,9/9/2013,9/16/2013,9/21/2013,1342
SO66078,288,1,29,29,SO66078,9/9/2013,9/16/2013,9/21/2013,1342
SO66078,291,1,5,5,SO66078,9/9/2013,9/16/2013,9/21/2013,1342
SO66079,137,1,1701,1701,SO66079,9/10/2013,9/17/2013,9/22/2013,14738
SO66079,244,1,35,35,SO66079,9/10/2013,9/17/2013,9/22/2013,14738
SO66079,286,1,25,25,SO66079,9/10/2013,9/17/2013,9/22/2013,14738
SO66079,290,1,4,4,SO66079,9/10/2013,9/17/2013,9/22/2013,14738
SO66080,260,1,120,120,SO66080,9/10/2013,9/17/2013,9/22/2013,213
SO66081,259,1,2,2,SO66081,9/10/2013,9/17/2013,9/22/2013,14270
SO66081,285,1,21,21,SO66081,9/10/2013,9/17/2013,9/22/2013,14270
SO66082,246,1,35,35,SO66082,9/10/2013,9/17/2013,9/22/2013,13611
SO66082,289,1,5,5,SO66082,9/10/2013,9/17/2013,9/22/2013,13611
SO66083,295,1,5,5,SO66083,9/10/2013,9/17/2013,9/22/2013,8749
SO66084,278,1,54,54,SO66084,9/10/2013,9/17/2013,9/22/2013,11917
SO66084,295,1,5,5,SO66084,9/10/2013,9/17/2013,9/22/2013,11917
SO66085,281,1,159,159,SO66085,9/10/2013,9/17/2013,9/22/2013,8676
SO66085,284,1,35,35,SO66085,9/10/2013,9/17/2013,9/22/2013,8676
SO66085,289,1,5,5,SO66085,9/10/2013,9/17/2013,9/22/2013,8676
SO66086,104,1,10,10,SO66086,9/10/2013,9/17/2013,9/22/2013,18122
SO66086,247,1,55,55,SO66086,9/10/2013,9/17/2013,9/22/2013,18122
SO66086,295,1,5,5,SO66086,9/10/2013,9/17/2013,9/22/2013,18122
SO66087,259,1,2,2,SO66087,9/10/2013,9/17/2013,9/22/2013,17330
SO66087,290,1,4,4,SO66087,9/10/2013,9/17/2013,9/22/2013,17330
SO66088,288,1,29,29,SO66088,9/10/2013,9/17/2013,9/22/2013,8571
SO66089,260,1,120,120,SO66089,9/10/2013,9/17/2013,9/22/2013,5629
SO66089,287,1,33,33,SO66089,9/10/2013,9/17/2013,9/22/2013,5629
SO66090,124,1,2320,2320,SO66090,9/10/2013,9/17/2013,9/22/2013,2822
SO66090,259,1,2,2,SO66090,9/10/2013,9/17/2013,9/22/2013,2822
SO66090,284,1,35,35,SO66090,9/10/2013,9/17/2013,9/22/2013,2822
SO66090,289,1,5,5,SO66090,9/10/2013,9/17/2013,9/22/2013,2822
SO66091,120,1,2295,2295,SO66091,9/10/2013,9/17/2013,9/22/2013,2766
SO66091,246,1,35,35,SO66091,9/10/2013,9/17/2013,9/22/2013,2766
SO66092,122,1,2295,2295,SO66092,9/10/2013,9/17/2013,9/22/2013,8030
SO66092,166,1,9,9,SO66092,9/10/2013,9/17/2013,9/22/2013,8030
SO66092,246,1,35,35,SO66092,9/10/2013,9/17/2013,9/22/2013,8030
SO66093,121,1,2295,2295,SO66093,9/10/2013,9/17/2013,9/22/2013,1475
SO66093,247,1,55,55,SO66093,9/10/2013,9/17/2013,9/22/2013,1475
SO66094,118,1,769,769,SO66094,9/10/2013,9/17/2013,9/22/2013,10108
SO66094,259,1,2,2,SO66094,9/10/2013,9/17/2013,9/22/2013,10108
SO66094,283,1,30,30,SO66094,9/10/2013,9/17/2013,9/22/2013,10108
SO66094,289,1,5,5,SO66094,9/10/2013,9/17/2013,9/22/2013,10108
SO66095,117,1,769,769,SO66095,9/10/2013,9/17/2013,9/22/2013,6794
SO66095,259,1,2,2,SO66095,9/10/2013,9/17/2013,9/22/2013,6794
SO66095,283,1,30,30,SO66095,9/10/2013,9/17/2013,9/22/2013,6794
SO66095,289,1,5,5,SO66095,9/10/2013,9/17/2013,9/22/2013,6794
SO66096,250,1,50,50,SO66096,9/10/2013,9/17/2013,9/22/2013,1064
SO66097,259,1,2,2,SO66097,9/10/2013,9/17/2013,9/22/2013,17106
SO66097,291,1,5,5,SO66097,9/10/2013,9/17/2013,9/22/2013,17106
SO66098,246,1,35,35,SO66098,9/10/2013,9/17/2013,9/22/2013,18261
SO66098,249,1,50,50,SO66098,9/10/2013,9/17/2013,9/22/2013,18261
SO66098,279,1,9,9,SO66098,9/10/2013,9/17/2013,9/22/2013,18261
SO66098,290,1,4,4,SO66098,9/10/2013,9/17/2013,9/22/2013,18261
SO66099,166,1,9,9,SO66099,9/10/2013,9/17/2013,9/22/2013,263
SO66099,245,1,35,35,SO66099,9/10/2013,9/17/2013,9/22/2013,263
SO66099,251,1,50,50,SO66099,9/10/2013,9/17/2013,9/22/2013,263
SO66099,288,1,29,29,SO66099,9/10/2013,9/17/2013,9/22/2013,263
SO66099,291,1,5,5,SO66099,9/10/2013,9/17/2013,9/22/2013,263
SO66100,244,1,35,35,SO66100,9/10/2013,9/17/2013,9/22/2013,16114
SO66100,279,1,9,9,SO66100,9/10/2013,9/17/2013,9/22/2013,16114
SO66100,288,1,29,29,SO66100,9/10/2013,9/17/2013,9/22/2013,16114
SO66100,291,1,5,5,SO66100,9/10/2013,9/17/2013,9/22/2013,16114
SO66101,233,1,24,24,SO66101,9/10/2013,9/17/2013,9/22/2013,16190
SO66101,288,1,29,29,SO66101,9/10/2013,9/17/2013,9/22/2013,16190
SO66101,291,1,5,5,SO66101,9/10/2013,9/17/2013,9/22/2013,16190
SO66102,234,1,24,24,SO66102,9/10/2013,9/17/2013,9/22/2013,7321
SO66102,247,1,55,55,SO66102,9/10/2013,9/17/2013,9/22/2013,7321
SO66102,250,1,50,50,SO66102,9/10/2013,9/17/2013,9/22/2013,7321
SO66102,285,1,21,21,SO66102,9/10/2013,9/17/2013,9/22/2013,7321
SO66102,290,1,4,4,SO66102,9/10/2013,9/17/2013,9/22/2013,7321
SO66103,247,1,55,55,SO66103,9/10/2013,9/17/2013,9/22/2013,16529
SO66103,288,1,29,29,SO66103,9/10/2013,9/17/2013,9/22/2013,16529
SO66103,291,1,5,5,SO66103,9/10/2013,9/17/2013,9/22/2013,16529
SO66104,283,1,30,30,SO66104,9/10/2013,9/17/2013,9/22/2013,12815
SO66105,245,1,35,35,SO66105,9/10/2013,9/17/2013,9/22/2013,213
SO66105,283,1,30,30,SO66105,9/10/2013,9/17/2013,9/22/2013,213
SO66105,289,1,5,5,SO66105,9/10/2013,9/17/2013,9/22/2013,213
SO66106,168,1,8,8,SO66106,9/10/2013,9/17/2013,9/22/2013,8526
SO66106,259,1,2,2,SO66106,9/10/2013,9/17/2013,9/22/2013,8526
SO66106,283,1,30,30,SO66106,9/10/2013,9/17/2013,9/22/2013,8526
SO66107,283,1,30,30,SO66107,9/10/2013,9/17/2013,9/22/2013,11363
SO66107,289,1,5,5,SO66107,9/10/2013,9/17/2013,9/22/2013,11363
SO66108,104,1,10,10,SO66108,9/10/2013,9/17/2013,9/22/2013,2331
SO66108,295,1,5,5,SO66108,9/10/2013,9/17/2013,9/22/2013,2331
SO66109,233,1,24,24,SO66109,9/10/2013,9/17/2013,9/22/2013,16999
SO66109,251,1,50,50,SO66109,9/10/2013,9/17/2013,9/22/2013,16999
SO66109,272,1,70,70,SO66109,9/10/2013,9/17/2013,9/22/2013,16999
SO66110,250,1,50,50,SO66110,9/10/2013,9/17/2013,9/22/2013,5802
SO66110,295,1,5,5,SO66110,9/10/2013,9/17/2013,9/22/2013,5802
SO66111,259,1,2,2,SO66111,9/10/2013,9/17/2013,9/22/2013,17158
SO66111,289,1,5,5,SO66111,9/10/2013,9/17/2013,9/22/2013,17158
SO66112,245,1,35,35,SO66112,9/10/2013,9/17/2013,9/22/2013,3601
SO66112,289,1,5,5,SO66112,9/10/2013,9/17/2013,9/22/2013,3601
SO66113,174,1,22,22,SO66113,9/10/2013,9/17/2013,9/22/2013,2764
SO66113,280,1,9,9,SO66113,9/10/2013,9/17/2013,9/22/2013,2764
SO66114,244,1,35,35,SO66114,9/10/2013,9/17/2013,9/22/2013,3960
SO66114,289,1,5,5,SO66114,9/10/2013,9/17/2013,9/22/2013,3960
SO66115,174,1,22,22,SO66115,9/10/2013,9/17/2013,9/22/2013,4820
SO66115,279,1,9,9,SO66115,9/10/2013,9/17/2013,9/22/2013,4820
SO66116,166,1,9,9,SO66116,9/10/2013,9/17/2013,9/22/2013,8359
SO66116,295,1,5,5,SO66116,9/10/2013,9/17/2013,9/22/2013,8359
SO66117,168,1,8,8,SO66117,9/10/2013,9/17/2013,9/22/2013,8301
SO66117,286,1,25,25,SO66117,9/10/2013,9/17/2013,9/22/2013,8301
SO66117,290,1,4,4,SO66117,9/10/2013,9/17/2013,9/22/2013,8301
SO66118,166,1,9,9,SO66118,9/10/2013,9/17/2013,9/22/2013,9058
SO66118,244,1,35,35,SO66118,9/10/2013,9/17/2013,9/22/2013,9058
SO66118,290,1,4,4,SO66118,9/10/2013,9/17/2013,9/22/2013,9058
SO66119,279,1,9,9,SO66119,9/10/2013,9/17/2013,9/22/2013,11824
SO66119,283,1,30,30,SO66119,9/10/2013,9/17/2013,9/22/2013,11824
SO66119,289,1,5,5,SO66119,9/10/2013,9/17/2013,9/22/2013,11824
SO66120,234,1,24,24,SO66120,9/10/2013,9/17/2013,9/22/2013,12638
SO66120,290,1,4,4,SO66120,9/10/2013,9/17/2013,9/22/2013,12638
